Row_ID,Household_ID,Vehicle,Calendar_Year,Model_Year,Blind_Make,Blind_Model,Blind_Submodel,Cat1,Cat2,Cat3,Cat4,Cat5,Cat6,Cat7,Cat8,Cat9,Cat10,Cat11,Cat12,OrdCat,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,NVCat,NVVar1,NVVar2,NVVar3,NVVar4,Claim_Amount,veh_age
7205,3641,1,2005,1998,AU,AU.11,AU.11.3,B,?,A,A,A,B,C,A,B,B,A,B,4,-0.4569876,0.0484052,-0.5457227,-0.0219024,-0.1032038,-0.672389,-0.8616229,-0.153589,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,7
7206,3641,1,2006,1998,AU,AU.11,AU.11.3,B,?,A,A,A,B,C,A,B,A,F,D,4,-0.4569876,0.0484052,-0.5457227,-0.0219024,-0.1032038,-0.672389,-0.8616229,-0.153589,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,8
7207,3642,1,2005,1999,AJ,AJ.129,AJ.129.1,G,C,A,A,C,E,A,A,B,B,C,E,4,0.7000491,-0.7642785,1.0509603,-0.8168463,0.5807177,0.1545961,0.4162889,0.3418551,L,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,6
7208,3642,1,2006,1999,AJ,AJ.129,AJ.129.1,G,C,A,A,C,E,A,A,B,C,A,C,4,0.7000491,-0.7642785,1.0509603,-0.8168463,0.5807177,0.1545961,0.4162889,0.3418551,L,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,7
7209,3642,2,2005,1996,BO,BO.44,BO.44.1,D,?,E,?,?,D,?,A,B,A,A,D,5,2.1463451,0.5671395,1.6988896,0.4855086,1.9545078,0.9897692,1.0921077,-0.5526572,L,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,9
7210,3642,2,2006,1996,BO,BO.44,BO.44.1,D,?,E,?,?,D,?,A,B,B,A,B,5,2.1463451,0.5671395,1.6988896,0.4855086,1.9545078,0.9897692,1.0921077,-0.5526572,L,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,10
7211,3643,2,2005,2001,AJ,AJ.35,AJ.35.1,I,C,A,?,?,D,?,A,B,B,B,C,5,0.5714895,0.8265067,1.513767,1.1620566,0.800762,2.056545,1.7064883,1.1515872,J,-0.2315299,2.0211828,-0.2723372,-0.2514189,0,4
7212,3643,2,2006,2001,AJ,AJ.35,AJ.35.1,I,C,A,?,?,D,?,A,B,A,A,B,5,0.5714895,0.8265067,1.513767,1.1620566,0.800762,2.056545,1.7064883,1.1515872,J,-0.2315299,2.0211828,-0.2723372,-0.2514189,3.519464,5
7213,3643,3,2005,2001,AJ,AJ.77,AJ.77.2,D,A,A,?,?,E,?,A,B,C,F,B,6,2.3954294,2.0368867,1.8145913,2.0077415,2.3945966,2.4273431,2.1734176,0.601337,J,-0.2315299,2.0211828,-0.2723372,-0.2514189,0,4
7214,3643,3,2006,2001,AJ,AJ.77,AJ.77.2,D,A,A,?,?,E,?,A,B,A,F,E,6,2.3954294,2.0368867,1.8145913,2.0077415,2.3945966,2.4273431,2.1734176,0.601337,J,-0.2315299,2.0211828,-0.2723372,-0.2514189,0,5
7215,3643,4,2005,2001,Q,Q.3,Q.3.1,F,C,A,B,A,C,?,A,B,B,A,D,4,-0.4489527,-0.2974176,-0.5688631,-0.3601764,-0.3648781,-0.8490153,-1.2916894,-0.5719106,J,-0.2315299,2.0211828,-0.2723372,-0.2514189,0,4
7216,3643,4,2006,2001,Q,Q.3,Q.3.1,F,C,A,B,A,C,?,A,B,A,F,D,4,-0.4489527,-0.2974176,-0.5688631,-0.3601764,-0.3648781,-0.8490153,-1.2916894,-0.5719106,J,-0.2315299,2.0211828,-0.2723372,-0.2514189,0,5
7217,3644,1,2006,2006,BU,BU.3,BU.3.1,B,C,A,A,A,D,C,A,A,A,E,B,5,0.6438043,2.6420767,0.472452,2.5151525,0.3368848,0.5370913,-0.5298573,1.2358204,M,-0.2315299,-0.2661168,-0.2723372,3.068692,0,0
7218,3644,2,2005,2004,BO,BO.53,BO.53.1,D,A,A,?,?,D,?,A,B,B,A,D,5,0.6839792,2.4691653,1.8145913,2.599721,0.9851235,1.4939142,1.7064883,0.3431678,M,3.1977899,-0.2661168,-0.2723372,3.068692,0,1
7219,3644,2,2006,2005,AU,AU.16,AU.16.0,I,C,B,?,?,D,?,A,A,A,B,B,5,0.9009236,2.0368867,1.5600476,1.9231731,0.9375463,1.8495063,1.5467494,1.2653568,M,-0.2315299,-0.2661168,-0.2723372,3.068692,0,1
7220,3644,3,2005,2006,BU,BU.3,BU.3.1,B,C,A,A,A,D,C,A,A,B,A,D,5,0.6438043,2.6420767,0.472452,2.5151525,0.3368848,0.5370913,-0.5298573,1.2358204,M,3.1977899,-0.2661168,-0.2723372,3.068692,0,-1
7221,3644,3,2006,2006,AU,AU.69,AU.69.0,D,C,F,?,?,D,?,A,A,A,A,D,5,2.2347298,2.0368867,1.5600476,1.9231731,1.9664022,1.8132452,1.7187759,0.7769139,M,-0.2315299,-0.2661168,-0.2723372,3.068692,0,0
7222,3644,4,2005,2005,AU,AU.16,AU.16.0,I,C,B,?,?,D,?,A,A,B,B,C,5,0.9009236,2.0368867,1.5600476,1.9231731,0.9375463,1.8495063,1.5467494,1.2653568,M,3.1977899,-0.2661168,-0.2723372,3.068692,0,0
7223,3644,4,2006,2003,Y,Y.10,Y.10.0,B,C,A,A,A,C,C,B,B,B,B,D,2,-0.6337572,-0.8161519,-0.9622487,-0.8675874,-0.608711,-1.0654117,-0.984499,-0.7638965,M,-0.2315299,-0.2661168,-0.2723372,3.068692,0,3
7224,3645,1,2005,1986,L,L.43,L.43.1,B,?,C,A,A,E,C,A,B,B,B,B,5,0.3224052,-0.8161519,0.750136,-0.8675874,1.258692,-0.0009754,-0.7510344,-1.1085961,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,19
7225,3647,1,2005,2003,BF,BF.36,BF.36.7,B,C,A,A,A,C,C,A,B,A,A,B,2,-0.5614424,-0.9544811,-1.0779505,-1.002897,-0.9952753,-1.1765342,-0.82476,-0.7879631,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,2
7226,3647,1,2006,2003,BF,BF.36,BF.36.7,B,C,A,A,A,C,C,A,B,A,A,C,2,-0.5614424,-0.9544811,-1.0779505,-1.002897,-0.9952753,-1.1765342,-0.82476,-0.7879631,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,3
7227,3647,2,2005,1997,AJ,AJ.122,AJ.122.3,D,?,E,?,?,C,?,A,B,A,A,B,2,1.0616231,-1.3003039,-0.6151437,-1.3411709,0.6104534,-0.4056951,0.1705366,-0.9394734,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,8
7228,3648,1,2005,2003,BW,BW.167,BW.167.0,I,C,F,?,?,D,?,B,A,B,B,E,5,0.3224052,1.6910638,1.5831879,1.5848991,0.342832,1.4518048,1.6942006,1.2424935,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,2
7229,3648,1,2006,2003,BW,BW.167,BW.167.0,I,C,F,?,?,D,?,B,A,B,A,D,5,0.3224052,1.6910638,1.5831879,1.5848991,0.342832,1.4518048,1.6942006,1.2424935,N,-0.2315299,-0.2661168,2.7154899,-0.2514189,0,3
7230,3649,1,2005,1999,K,K.7,K.7.1,B,A,A,A,A,B,C,C,B,A,E,C,2,-0.5453724,-0.9890633,-0.4531614,-0.9521559,-0.1567281,-0.6794073,-0.8984857,-0.3314632,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,6
7231,3649,1,2006,1999,K,K.7,K.7.1,B,A,A,A,A,B,C,C,B,A,C,C,2,-0.5453724,-0.9890633,-0.4531614,-0.9521559,-0.1567281,-0.6794073,-0.8984857,-0.3314632,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,7
7232,3651,1,2005,1992,K,K.7,K.7.4,B,?,E,A,A,B,C,A,B,A,A,C,2,-0.7141069,-1.0755191,-0.5457227,0.1472346,-0.1983581,-0.636128,-0.9353486,-0.5354824,J,-0.2315299,-0.2661168,1.9685332,1.4086365,0,13
7233,3651,1,2006,1993,BW,BW.157,BW.157.1,I,?,C,?,?,E,?,A,B,A,B,C,5,1.5678266,0.0484052,1.1435217,0.3163716,1.6868864,1.7863419,1.3378599,-0.0457268,J,-0.2315299,-0.2661168,1.9685332,1.4086365,0,13
7234,3651,2,2005,1993,BW,BW.157,BW.157.1,I,?,C,?,?,E,?,A,B,B,A,D,5,1.5678266,0.0484052,1.1435217,0.3163716,1.6868864,1.7863419,1.3378599,-0.0457268,J,-0.2315299,-0.2661168,1.9685332,1.4086365,0,12
7235,3651,2,2006,1995,K,K.13,K.13.2,F,?,A,B,A,C,?,A,B,B,C,B,2,-0.9712262,-1.0755191,-0.7308454,0.1472346,-1.0071696,-1.3777243,-1.4637159,-0.2929566,J,-0.2315299,-0.2661168,1.9685332,1.4086365,0,11
7236,3651,3,2005,1995,K,K.13,K.13.2,F,?,A,B,A,C,?,A,B,A,E,B,2,-0.9712262,-1.0755191,-0.7308454,0.1472346,-1.0071696,-1.3777243,-1.4637159,-0.2929566,J,-0.2315299,-0.2661168,1.9685332,1.4086365,0,10
7237,3651,4,2006,2003,P,P.13,P.13.0,J,C,B,?,?,D,?,B,A,C,A,B,5,-0.1757634,0.8265067,0.4493116,0.7392141,-0.1745695,1.2728391,1.2641342,2.4719694,J,-0.2315299,-0.2661168,1.9685332,1.4086365,0,3
7238,3651,5,2005,2003,P,P.13,P.13.0,J,C,B,?,?,D,?,B,A,B,A,C,5,-0.1757634,0.8265067,0.4493116,0.7392141,-0.1745695,1.2728391,1.2641342,2.4719694,J,-0.2315299,-0.2661168,1.9685332,1.4086365,0,2
7239,3651,6,2005,1992,K,K.7,K.7.4,B,?,E,A,A,B,C,A,B,B,F,C,2,-0.7141069,-1.0755191,-0.5457227,0.1472346,-0.1983581,-0.636128,-0.9353486,-0.5354824,J,-0.2315299,-0.2661168,1.9685332,1.4086365,0,13
7240,3652,1,2005,2004,AO,AO.1,AO.1.10,F,C,A,C,A,B,?,A,B,B,B,C,2,-0.5534074,-0.470329,-0.1754774,-0.5293134,-0.2102524,-0.6419766,-0.8616229,-0.2453703,F,-0.2315299,-0.2661168,-0.2723372,3.068692,0,1
7241,3652,1,2006,2004,AO,AO.1,AO.1.10,F,C,A,C,A,B,?,A,B,A,E,D,2,-0.5534074,-0.470329,-0.1754774,-0.5293134,-0.2102524,-0.6419766,-0.8616229,-0.2453703,F,-0.2315299,-0.2661168,-0.2723372,3.068692,0,2
7242,3652,2,2005,2001,AU,AU.14,AU.14.0,B,C,A,A,A,B,C,A,B,A,A,E,2,-0.7141069,-0.5567847,-0.6845648,-0.6138819,-0.317301,-0.8607123,-0.8370476,-0.4074918,F,-0.2315299,-0.2661168,-0.2723372,3.068692,0,4
7243,3652,2,2006,2001,AU,AU.14,AU.14.0,B,C,A,A,A,B,C,A,B,A,B,D,2,-0.7141069,-0.5567847,-0.6845648,-0.6138819,-0.317301,-0.8607123,-0.8370476,-0.4074918,F,-0.2315299,-0.2661168,-0.2723372,3.068692,0,5
7244,3653,1,2005,2000,P,P.33,P.33.0,J,C,B,?,?,B,?,B,B,A,A,C,4,-0.7221419,0.3942281,-0.1291967,0.4855086,-0.6562881,0.1230139,0.3671384,1.104548,N,-0.2315299,-0.2661168,2.7154899,-0.2514189,0,5
7245,3653,1,2006,2000,P,P.33,P.33.0,J,C,B,?,?,B,?,B,B,A,C,F,4,-0.7221419,0.3942281,-0.1291967,0.4855086,-0.6562881,0.1230139,0.3671384,1.104548,N,-0.2315299,-0.2661168,2.7154899,-0.2514189,0,6
7246,3654,1,2005,1991,AO,AO.6,AO.6.1,E,?,E,A,A,B,A,A,B,A,A,C,2,-0.3927078,-0.8161519,-0.9622487,-0.8675874,-0.2578295,-0.5437209,-0.9353486,-0.4882244,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,14
7247,3654,1,2006,1991,AO,AO.6,AO.6.1,E,?,E,A,A,B,A,A,B,A,B,C,2,-0.3927078,-0.8161519,-0.9622487,-0.8675874,-0.2578295,-0.5437209,-0.9353486,-0.4882244,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,15
7248,3655,2,2005,1986,AJ,AJ.52,AJ.52.0,D,?,C,?,?,D,?,A,B,C,C,E,5,0.386685,-0.0380505,1.1898023,-0.1064709,-0.1091509,-0.2009958,0.9077934,-1.356154,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,19
7249,3655,2,2006,1986,AJ,AJ.52,AJ.52.0,D,?,C,?,?,D,?,A,B,A,B,D,5,0.386685,-0.0380505,1.1898023,-0.1064709,-0.1091509,-0.2009958,0.9077934,-1.356154,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,20
7250,3655,4,2005,1998,M,M.16,M.16.2,B,?,A,A,A,C,C,B,B,A,A,D,2,-0.7703518,-1.0928102,-1.2399328,-1.1382066,-0.8465967,-1.4748102,-0.9476362,-0.9257992,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,7
7251,3655,4,2006,1998,M,M.16,M.16.2,B,?,A,A,A,C,C,B,B,B,A,D,2,-0.7703518,-1.0928102,-1.2399328,-1.1382066,-0.8465967,-1.4748102,-0.9476362,-0.9257992,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,8
7252,3655,5,2006,1993,D,D.12,D.12.0,A,?,A,C,A,D,C,A,B,A,B,B,5,0.0813558,1.6046081,0.4261713,1.5003306,0.9375463,0.1931965,-1.1196628,1.5027411,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,13
7253,3656,1,2005,1995,AL,AL.42,AL.42.0,A,?,A,A,A,B,C,A,B,A,C,B,4,-0.2641482,0.013823,-0.7308454,-0.0557298,-0.317301,-0.1214555,-0.8739105,1.3561535,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,10
7254,3656,1,2006,1995,AL,AL.42,AL.42.0,A,?,A,A,A,B,C,A,B,A,B,C,4,-0.2641482,0.013823,-0.7308454,-0.0557298,-0.317301,-0.1214555,-0.8739105,1.3561535,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,11
7255,3656,3,2005,2004,BT,BT.50,BT.50.4,A,C,B,C,A,B,B,B,A,A,D,D,5,-0.4087778,1.9850132,-0.8234068,1.872432,-0.5076095,0.2142513,-1.0213618,3.1961555,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,1
7256,3656,3,2006,2004,BT,BT.50,BT.50.4,A,C,B,C,A,B,B,B,A,A,B,C,5,-0.4087778,1.9850132,-0.8234068,1.872432,-0.5076095,0.2142513,-1.0213618,3.1961555,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,2
7257,3657,1,2005,2000,BO,BO.38,BO.38.2,G,A,A,A,C,D,A,A,B,A,B,E,4,0.5875594,-0.5049113,1.0972409,-0.5631408,0.5034049,0.2914522,0.7111916,0.0045943,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,5
7258,3657,1,2006,2000,BO,BO.38,BO.38.2,G,A,A,A,C,D,A,A,B,C,A,C,4,0.5875594,-0.5049113,1.0972409,-0.5631408,0.5034049,0.2914522,0.7111916,0.0045943,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,6
7259,3657,2,2005,2002,AQ,AQ.20,AQ.20.0,A,C,B,A,A,D,C,B,A,A,A,C,4,0.1456357,0.2213167,0.611294,0.2318031,0.9315992,0.223609,-0.6527334,1.2319916,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,3
7260,3657,2,2006,2002,AQ,AQ.20,AQ.20.0,A,C,B,A,A,D,C,B,A,B,A,B,4,0.1456357,0.2213167,0.611294,0.2318031,0.9315992,0.223609,-0.6527334,1.2319916,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,4
7261,3657,3,2006,2003,BW,BW.167,BW.167.0,I,C,F,?,?,D,?,B,A,A,A,B,5,0.3224052,1.4316967,1.5831879,1.4157621,0.342832,1.4518048,1.6942006,1.2424935,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,3
7262,3657,5,2006,2004,BW,BW.167,BW.167.0,I,C,F,?,?,D,?,B,A,A,B,C,5,0.3224052,1.8639752,1.5600476,1.7540361,0.4558277,1.4518048,1.6942006,1.3249763,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,2
7263,3659,1,2005,1999,BW,BW.156,BW.156.0,I,C,A,?,?,E,?,B,B,A,A,B,5,1.5678266,1.1723295,1.0741006,1.0774881,1.6868864,1.4775383,1.0552448,0.4574842,N,-0.2315299,2.7836161,-0.2723372,-0.2514189,0,6
7264,3659,2,2005,2000,X,X.9,X.9.2,F,A,A,C,A,C,?,A,B,A,B,C,2,-1.0917509,-0.9890633,-1.0779505,-1.0367243,-0.9476982,-1.2970142,-1.2794018,-0.9405673,N,-0.2315299,2.7836161,-0.2723372,-0.2514189,0,5
7265,3660,1,2005,1996,K,K.39,K.39.0,I,?,A,?,?,B,?,A,B,A,A,E,4,0.017076,0.4288104,0.9121183,0.350199,-0.0794152,1.361737,1.3378599,1.8985275,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,9
7266,3660,3,2005,2003,K,K.62,K.62.3,I,C,F,?,?,D,?,C,A,A,B,D,5,0.4911397,0.9129624,1.0046797,0.9083511,0.759132,1.7348746,1.2887094,1.0099225,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,2
7267,3662,1,2005,2002,AJ,AJ.58,AJ.58.1,D,C,A,?,?,D,?,A,B,C,A,C,5,2.130275,0.0484052,1.6757493,0.3163716,2.043715,0.7452998,1.2395589,-0.0397102,F,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,3
7268,3662,1,2006,2002,AJ,AJ.58,AJ.58.1,D,C,A,?,?,D,?,A,B,A,D,D,5,2.130275,0.0484052,1.6757493,0.3163716,2.043715,0.7452998,1.2395589,-0.0397102,F,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,4
7269,3662,2,2005,1995,AJ,AJ.122,AJ.122.3,D,?,E,?,?,C,?,A,B,A,A,D,2,1.0616231,-0.5567847,-0.6151437,-0.6138819,0.4201448,-0.4419561,0.1705366,-1.1078303,F,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,10
7270,3662,2,2006,1995,AJ,AJ.122,AJ.122.3,D,?,E,?,?,C,?,A,B,A,C,F,2,1.0616231,-0.5567847,-0.6151437,-0.6138819,0.4201448,-0.4419561,0.1705366,-1.1078303,F,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,11
7271,3663,2,2005,2004,AU,AU.68,AU.68.0,D,C,F,?,?,D,?,A,A,A,A,C,5,2.2347298,2.0368867,1.5600476,1.9231731,1.9664022,1.4365985,1.5221741,0.3114436,C,2.0546834,-0.2661168,2.7154899,-0.2514189,0,1
7272,3663,2,2006,2003,BW,BW.126,BW.126.0,D,C,A,?,?,E,?,B,B,A,E,C,5,3.2953467,1.950431,1.7683107,2.1768785,2.7395308,2.6963763,1.6573378,1.0323482,J,1.4831301,-0.2661168,1.9685332,-0.2514189,0,3
7273,3663,3,2005,1991,K,K.7,K.7.0,B,?,D,A,A,C,C,A,B,B,A,C,2,-0.7703518,-1.2484305,-1.0779505,0.1472346,-0.5373453,-1.0326598,-1.0582247,-0.7263744,C,2.0546834,-0.2661168,2.7154899,-0.2514189,0,14
7274,3663,3,2006,2005,BW,BW.126,BW.126.0,D,C,A,?,?,E,?,B,B,B,B,B,5,3.2953467,1.950431,1.7683107,2.430584,2.7454779,2.6963763,1.7556387,1.3670928,J,1.4831301,-0.2661168,1.9685332,-0.2514189,0,1
7275,3663,4,2005,2002,BW,BW.115,BW.115.0,D,C,A,?,?,D,?,B,B,A,A,D,5,2.5320239,1.6910638,1.4906267,1.5848991,2.1686051,1.5477209,1.3747227,0.4385591,C,2.0546834,-0.2661168,2.7154899,-0.2514189,0,3
7276,3663,5,2005,2003,BW,BW.126,BW.126.0,D,C,A,?,?,E,?,B,B,A,A,B,5,3.2953467,1.950431,1.7683107,2.1768785,2.7395308,2.6963763,1.6573378,1.0323482,C,2.0546834,-0.2661168,2.7154899,-0.2514189,0,2
7277,3663,6,2005,2005,BW,BW.126,BW.126.0,D,C,A,?,?,E,?,B,B,C,B,E,5,3.2953467,1.950431,1.7683107,2.430584,2.7454779,2.6963763,1.7556387,1.3670928,C,2.0546834,-0.2661168,2.7154899,-0.2514189,0,0
7278,3665,1,2006,2006,K,K.7,K.7.3,B,A,A,A,A,B,C,B,A,A,A,D,2,-0.3927078,-0.7296962,-0.3143194,-0.5800545,-0.1150981,-0.5600969,-0.4929945,-0.337808,L,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,0
7279,3665,2,2005,2006,K,K.7,K.7.3,B,A,A,A,A,B,C,B,A,B,F,C,2,-0.3927078,-0.7296962,-0.3143194,-0.5800545,-0.1150981,-0.5600969,-0.4929945,-0.337808,L,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,-1
7280,3666,1,2005,1996,AY,AY.23,AY.23.0,B,?,A,A,A,B,C,A,B,A,F,D,4,-0.7221419,-0.2628353,-0.8928277,-0.326349,-0.7811782,-0.7144986,-0.8493353,0.3934889,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,9
7281,3666,1,2006,1996,AY,AY.23,AY.23.0,B,?,A,A,A,B,C,A,B,A,C,E,4,-0.7221419,-0.2628353,-0.8928277,-0.326349,-0.7811782,-0.7144986,-0.8493353,0.3934889,O,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,10
7282,3667,1,2005,1983,BV,BV.24,BV.24.2,B,?,C,A,A,D,C,A,B,B,A,C,5,0.3224052,-0.6432405,0.9815393,-0.6984504,1.6036264,-0.0372364,-0.7387468,-1.2940184,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,22
7283,3667,1,2006,1983,BV,BV.24,BV.24.2,B,?,C,A,A,D,C,A,B,A,B,B,5,0.3224052,-0.6432405,0.9815393,-0.6984504,1.6036264,-0.0372364,-0.7387468,-1.2940184,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,23
7284,3667,2,2005,2001,BO,BO.44,BO.44.2,D,A,A,?,?,D,?,A,B,A,B,C,5,2.1463451,0.6535952,1.6757493,0.6546456,1.9604551,1.3593976,1.0921077,-0.0150966,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,4
7285,3667,2,2006,2001,BO,BO.44,BO.44.2,D,A,A,?,?,D,?,A,B,A,B,B,5,2.1463451,0.6535952,1.6757493,0.6546456,1.9604551,1.3593976,1.0921077,-0.0150966,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,5
7286,3667,4,2005,1984,AQ,AQ.39,AQ.39.0,B,?,C,A,A,C,C,A,B,A,A,D,4,-0.5694773,-1.3003039,-0.7308454,-1.3411709,-0.5968167,-1.1671765,-1.1073751,-1.4315263,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,21
7287,3667,4,2006,1984,AQ,AQ.39,AQ.39.0,B,?,C,A,A,C,C,A,B,A,A,D,4,-0.5694773,-1.3003039,-0.7308454,-1.3411709,-0.5968167,-1.1671765,-1.1073751,-1.4315263,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,22
7288,3668,1,2005,1997,K,K.39,K.39.0,I,?,A,?,?,B,?,A,B,B,A,B,4,0.017076,0.4288104,0.9121183,0.350199,-0.0794152,1.361737,1.3378599,2.0002637,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,8
7289,3668,4,2005,2001,BT,BT.73,BT.73.4,C,C,B,C,B,C,B,A,A,A,A,D,4,-1.405115,0.4806838,-1.05481,0.4009401,-1.976554,-0.6220915,-1.5128664,1.9244539,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,4
7290,3669,1,2005,2000,AU,AU.14,AU.14.0,B,C,A,A,A,B,C,A,B,A,A,D,2,-0.7141069,-0.5567847,-0.6845648,-0.6138819,-0.317301,-0.8607123,-0.8370476,-0.4074918,J,-0.2315299,-0.2661168,1.9685332,1.4086365,0,5
7291,3669,1,2006,2000,AU,AU.14,AU.14.0,B,C,A,A,A,B,C,A,B,A,A,B,2,-0.7141069,-0.5567847,-0.6845648,-0.6138819,-0.317301,-0.8607123,-0.8370476,-0.4074918,B,-0.2315299,-0.2661168,2.7154899,1.9619883,0,6
7292,3669,3,2005,1987,AJ,AJ.122,AJ.122.3,D,?,C,?,?,C,?,A,B,B,B,F,2,1.0455531,-1.7152913,-1.193652,-1.7132723,0.0930519,-0.7460808,0.317988,-1.2909553,J,-0.2315299,-0.2661168,1.9685332,1.4086365,0,18
7293,3669,3,2006,2001,BW,BW.156,BW.156.0,I,C,B,?,?,E,?,B,B,C,E,C,5,1.447302,1.6910638,1.5600476,1.5848991,1.6749921,1.5523998,1.300997,1.2258656,B,-0.2315299,-0.2661168,2.7154899,1.9619883,0,5
7294,3669,4,2005,2001,BW,BW.156,BW.156.0,I,C,B,?,?,E,?,B,B,B,B,D,5,1.447302,1.6910638,1.5600476,1.5848991,1.6749921,1.5523998,1.300997,1.2258656,J,-0.2315299,-0.2661168,1.9685332,1.4086365,0,4
7295,3669,6,2005,2001,BW,BW.156,BW.156.0,I,C,B,?,?,E,?,B,B,A,E,D,5,1.447302,1.6910638,1.5600476,1.5848991,1.6749921,1.5523998,1.300997,1.2258656,J,-0.2315299,-0.2661168,1.9685332,1.4086365,0,4
7296,3670,1,2005,1997,K,K.80,K.80.0,D,?,E,?,?,C,?,A,B,B,A,D,2,0.7964689,-0.7815696,-1.2862134,-0.83376,0.467722,-0.9847016,-0.0875033,-0.9292998,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,8
7297,3670,1,2006,1997,K,K.80,K.80.0,D,?,E,?,?,C,?,A,B,A,B,D,2,0.7964689,-0.7815696,-1.2862134,-0.83376,0.467722,-0.9847016,-0.0875033,-0.9292998,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,9
7298,3670,2,2005,2002,BW,BW.178,BW.178.0,I,C,B,?,?,D,?,B,B,A,E,B,4,1.3669523,1.4316967,0.611294,1.3311936,0.9910706,1.2716694,1.7679263,0.6079006,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,3
7299,3670,2,2006,2002,BW,BW.178,BW.178.0,I,C,B,?,?,D,?,B,B,A,B,E,4,1.3669523,1.4316967,0.611294,1.3311936,0.9910706,1.2716694,1.7679263,0.6079006,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,4
7300,3671,1,2005,1995,AJ,AJ.52,AJ.52.0,D,?,E,?,?,D,?,A,B,B,C,B,5,0.386685,0.9129624,1.6063284,0.8237826,0.3547263,0.3616348,0.9938067,-1.0519301,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,10
7301,3671,1,2006,1995,AJ,AJ.52,AJ.52.0,D,?,E,?,?,D,?,A,B,A,F,B,5,0.386685,0.9129624,1.6063284,0.8237826,0.3547263,0.3616348,0.9938067,-1.0519301,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,11
7302,3671,2,2005,2004,X,X.38,X.38.5,C,C,A,C,A,B,?,A,B,B,A,C,5,-0.8587365,2.0368867,0.2410486,1.9231731,-0.4719267,-0.3472096,-1.1811008,-0.4986168,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,1
7303,3671,2,2006,2004,X,X.38,X.38.5,C,C,A,C,A,B,?,A,B,B,A,B,5,-0.8587365,2.0368867,0.2410486,1.9231731,-0.4719267,-0.3472096,-1.1811008,-0.4986168,M,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0,2
